Locality,Latitude,Longitude,Signal Strength (dBm),Data Throughput (Mbps),Latency (ms),Network Type
S.K. Puri,25.570940678875925,84.98941154884368,-90.21820591581022,1.0432911226939672,109.17776064711758,3G
Bailey Road,25.65693284402486,85.01435122317541,-88.15744023098924,1.8537894556466048,146.90249397178837,3G
Fraser Road,25.687315844654822,85.17255207529257,-83.94888935084099,1.079594254671305,159.76823355234592,3G
Kumhrar,25.591321587436354,85.24139803171808,-93.37729614873228,8.743552529624765,88.00174509015869,4G
Gandhi Maidan,25.518670101409967,85.28172475374727,-85.18706392590634,1.5208062175758168,183.839963809219,3G
Boring Canal Road,25.51163560800759,85.07588120786745,-88.03633860429336,7.327995147096039,89.07310443773545,4G
Phulwari Sharif,25.645087652157635,85.20268872304443,-91.67535490047086,32.8041458946401,45.8030623664738,5G
Anandpuri,25.72947935419752,85.24054866765167,-98.824858766893,28.505933892940696,34.54732750914974,5G
Kidwaipuri,25.707518731928666,85.20640214062072,-91.95082149179498,2.3116415346547856,153.7275673668038,4G
Anisabad,25.647060877932464,85.07114983975788,-85.70266798091903,5.679833763379047,81.53176474915402,4G
Kankarbagh,25.587245095178886,85.29003343466387,-87.4106975541511,1.5991126392297943,145.77438171662135,4G
Exhibition Road,25.74653298243661,85.0485009630031,-85.82175489685852,2.540042456911657,163.01750848870415,4G
Pataliputra,25.656938597516643,85.15993296399654,-89.16211966540891,9.501343948438446,74.83717140029923,4G
Bankipore,25.450706220723248,85.22741368216482,-93.93813620192788,4.741579446272036,95.51083274833223,4G
Rajendra Nagar,25.47361286367088,85.1239030572315,-86.66880398581847,4.018621102711975,93.89891912498295,4G
Rajendra Nagar,25.50428533794187,85.2479306792845,-90.76631211234331,55.66507885766414,27.660156931247,5G
Danapur,25.430073684428773,85.18357233916593,-89.01566553873437,1.8937483904008776,177.79849715709366,4G
Kidwaipuri,25.576080139010376,85.05041606382625,-87.40684008141864,2.9456883173200445,100.48684076555033,3G
Danapur,25.60542938254005,85.25226034342184,-98.9999654734752,73.21648292795817,21.978308957370185,5G
Boring Canal Road,25.527573375263717,85.12909720796834,-91.08091327610916,1.967754529128518,189.7532326522084,4G
Rajendra Nagar,25.518185463508367,85.19300476663024,-91.38586552507245,69.93524494724178,42.90629873921709,5G
Ashok Rajpath,25.5801082330888,85.27431766300099,-84.66460252538984,2.607386903754605,181.78220735661907,3G
Kumhrar,25.55321550397104,85.09766119669771,-93.55087841724765,18.69765257483843,20.96656150689201,5G
Danapur,25.423315397238447,85.09864810810028,-87.62626496150357,2.168791843178915,179.68615702761912,4G
Pataliputra,25.71817446848352,85.23543253052001,-90.60046780501524,1.6141754867204974,103.5159250271194,4G
Rajendra Nagar,25.565841393150617,85.26007586425574,-101.32003083973682,60.73633913008595,18.199169313036432,5G
Patliputra Colony,25.422382152022134,85.14456979568216,-96.89175941299884,20.228143482704745,10.156734998043731,5G
Gardanibagh,25.63999506302808,85.0016755872922,-94.27340972337132,52.41896146945615,49.24390498054039,5G
Danapur,25.503460180576027,84.98289679280725,-86.4273863320147,1.49795379832273,137.2307098573048,3G
Gardanibagh,25.762865657174697,85.14822891811673,-93.30444796685816,1.3416274126124217,119.76903031144876,4G
Anisabad,25.64263427821413,85.06340286250084,-84.63685915035795,1.0025361538309805,189.4007197916806,3G
Bankipore,25.685942652289828,85.26988529638784,-92.51709164725035,60.916782346381126,10.612423465076215,5G
Anisabad,25.500558076154725,85.18942267931847,-94.5104313119568,76.64585690964867,40.27707380508055,5G
Kumhrar,25.42768685116843,85.16611543438754,-93.5960502215372,4.09628970424855,98.73800406680976,4G
Bankipore,25.63094643309705,85.06733574291043,-98.6488764158718,44.55523080137397,27.77763830685995,5G
Fraser Road,25.743387974316764,85.1580818541759,-94.92590384218518,80.01184660736831,25.294533242465118,5G
Bailey Road,25.689628738074667,85.18758458463839,-95.57401124379533,52.001484024777774,12.10839159413756,5G
Anisabad,25.55689313035502,85.02811025040825,-87.73291309526329,7.968159593607142,50.367891481270725,4G
Fraser Road,25.622682172442563,85.05111964054808,-94.93009092015338,84.71825959111858,36.56048912270409,5G
Kidwaipuri,25.506860022982856,85.09987872938655,-95.04819609286534,7.541145972130139,86.3634235226217,4G
Patliputra Colony,25.570569022809877,85.1690509002229,-91.02349808983216,1.6220140073417748,188.59221144434247,4G
Ashok Rajpath,25.50401867898134,85.14280713583342,-85.63659839461017,2.549305239586035,156.2144753827585,3G
Phulwari Sharif,25.727019856387223,85.18041326358677,-97.28304111120806,9.346573078663992,59.56210645380607,4G
S.K. Puri,25.5159458511918,85.03009809863299,-92.82309393238144,2.034263784021276,111.70644129818626,4G
Danapur,25.45010619219348,85.22730182548186,-91.55417771462832,28.10577090599915,13.202536101158625,5G
Gardanibagh,25.615941749521657,85.05783831928159,-92.73453712914556,2.3523146669068904,190.77508002412375,4G
Boring Canal Road,25.485624684018013,85.03126839641835,-90.15694589479496,3.6028127735446165,77.95683282314842,4G
Pataliputra,25.635390551380045,85.23109726763631,-103.77394371061192,70.882492914317,17.597310649214364,5G
Anisabad,25.47645066633629,85.18620529364117,-86.9062296406862,1.3821242786927164,179.05136075336478,3G
Patliputra Colony,25.69065577473867,85.2246284912631,-95.2064634350364,83.67339073357971,45.98402379052944,5G
Kidwaipuri,25.55452598198318,85.31034875862285,-87.87404124741337,7.896695092818003,70.60088694758282,4G
Boring Road,25.520127015173927,85.16795686378559,-79.4955395662399,1.3566630248564326,123.93698363420464,3G
S.K. Puri,25.517074886601705,85.27362921353344,-84.81566620368226,4.954008932556132,82.3182556061828,4G
Kidwaipuri,25.553339465726182,85.04848521275193,-97.3347113787691,16.546263559947683,41.60525494904434,5G
Fraser Road,25.524047845503517,85.02493454562175,-90.09547361601892,1.877335544063151,121.82731987814938,4G
Gandhi Maidan,25.43781389342705,85.17811208017976,-98.52093438314768,3.077093508349252,70.83180187068753,4G
Kidwaipuri,25.749470339387653,85.1373574708963,-83.57323469221426,1.6086151836417286,108.64575071201524,3G
Rajendra Nagar,25.613804562987784,85.31394458365263,-103.73447845672776,33.78697774963794,21.489653918993632,5G
Rajendra Nagar,25.74985955098485,85.07447591198218,-89.22377973446498,1.820585605887893,133.29566143714183,4G
Bailey Road,25.743803512068503,85.18840603245187,-81.72273399311692,2.3330516635707674,180.7536255397993,3G
S.K. Puri,25.625328910692456,85.06029658147042,-94.26673081322345,9.73537113394594,64.49623813165142,4G
Fraser Road,25.653539887135523,85.29832630497289,-89.80005585857329,5.169059545859393,75.37545472346658,4G
Anisabad,25.516726741014725,85.19931748498693,-93.33910071717357,4.847828637968809,71.37537787963248,4G
Boring Road,25.640529332833182,85.3047228195662,-86.39438261175485,2.683967056116453,148.28547649829468,3G
Bankipore,25.68123263960332,85.16733872842376,-82.44335198026596,1.754357583568487,190.3336006522705,3G
Rajendra Nagar,25.71335928575625,85.02253329631681,-98.19642908657028,13.560175590635184,26.121550316285287,5G
Ashok Rajpath,25.725806677756577,85.14150084867777,-87.42277595823876,22.2852710875224,19.146830055384136,5G
Bankipore,25.66283927526756,85.207615876051,-88.47306332414996,9.319805149251753,92.5214743839464,4G
Ashok Rajpath,25.4930664322255,85.15518356527159,-88.15366008934751,1.3147431666998208,103.10681302444564,3G
Kumhrar,25.611329241254783,84.97467615193517,-92.59530794875243,1.774366548311869,134.61085001644076,3G
Bailey Road,25.61733804545113,85.3059248130579,-88.15430066816593,1.986683176104761,104.00690863482669,4G
Boring Road,25.747052672914496,85.21960473561528,-88.4952924348415,75.65692797787946,10.813643275287106,5G
Phulwari Sharif,25.54171069619837,85.09905342244924,-101.96404554094237,93.20448544966476,30.869729031636584,5G
Fraser Road,25.63837358384203,85.16606326671153,-92.4191395612216,2.512008483548154,145.23140350513356,4G
Danapur,25.56531310859805,84.9630299667212,-85.50695949446452,1.382554742074794,151.71179308569197,3G
Rajendra Nagar,25.652380633163755,85.24742123624296,-86.9254076481272,4.978671523788114,73.0434367634826,4G
Fraser Road,25.704336674246672,85.04779655537422,-81.66114831507593,8.389815327446208,55.19796879561948,4G
Patliputra Colony,25.433181645975964,85.18080466858908,-94.03164678171282,1.5518565959001258,190.4961880169914,4G
Anandpuri,25.46410256010676,85.08623377405127,-82.61045511762148,2.6195408077945244,188.6615488989356,3G
Gardanibagh,25.60180511277874,85.01884206444828,-86.81546534030495,2.5893257847957782,145.63168205509623,4G
Ashok Rajpath,25.49661589639781,85.09787627071233,-86.77248433272243,2.087755842322235,133.85540274370513,3G
Exhibition Road,25.577623353873733,85.30863415739628,-90.2999170363102,7.39895980242371,69.74725930107311,4G
Kidwaipuri,25.693259324916813,85.11472506475903,-89.16239455200831,6.0210903038225645,88.18015335440069,4G
Kidwaipuri,25.70336698417396,85.05371235226704,-97.80477988694216,53.87210519175766,24.56484227366022,5G
Gardanibagh,25.68637785056372,85.14073126947412,-92.91947834585037,2.8978324363774304,124.59997403067952,4G
Anandpuri,25.655651655789868,85.0251290831257,-85.12801627759985,54.039047272760925,30.503048636968465,5G
Bankipore,25.583399040494832,85.22390066786511,-85.29126014726265,1.9602698792767463,137.3207369105127,4G
Gandhi Maidan,25.44550824357808,85.13588181861748,-89.45301341040307,9.909700601468815,78.05751062175872,4G
Gandhi Maidan,25.677272997615177,85.25290545666553,-96.87254996150416,4.517699931503758,83.48056282687588,4G
Gardanibagh,25.549552742366902,85.073673542576,-94.81121277858134,1.9383549921855436,136.7708508127543,4G
Danapur,25.744073808493397,85.09468125642472,-88.04761847448327,1.512042346123026,165.0827950489328,4G
Exhibition Road,25.43447696315901,85.0773645232871,-82.92999041693864,8.856341472573607,82.5394160423451,4G
Ashok Rajpath,25.594458658893974,85.28969938957147,-87.9770582701088,7.194942624765143,90.37389678259544,4G
Danapur,25.54029149493807,85.24009376719422,-90.34680454459284,6.930345606156738,59.29668204371923,4G
Danapur,25.64744508524812,85.0601200814977,-91.39940697511253,3.834901704278204,61.229119132695054,4G
Anisabad,25.45546700643372,85.03180651647567,-96.0130838380216,95.1106183345724,26.35708943026688,5G
Kidwaipuri,25.489038102471834,85.10900019122568,-94.13925972606904,5.8846759809568026,61.18891931354881,4G
Pataliputra,25.759767804558724,85.13508347545687,-81.82241885462935,2.980445069230148,120.94067139499336,3G
Exhibition Road,25.509740133582557,85.16594627305378,-92.52455336852016,2.4590338571462445,134.72876661526746,4G
Danapur,25.56768698893121,85.14617766032143,-88.90784756733501,1.09252383468,135.577408420066,4G
Gardanibagh,25.63585172227232,85.08008619548386,-88.52086464113654,55.03225243459512,24.30053313708948,5G
Gandhi Maidan,25.63248118140532,85.12171621418372,-92.16787486006118,62.16692123816364,32.221002722508786,5G
Bankipore,25.511021614112483,85.26154807112647,-92.23802506218078,1.0670917428243156,156.03989538199428,4G
Gardanibagh,25.64461640364572,85.24056851825873,-88.817998067546,2.4964776123618,190.30506531025156,4G
Anandpuri,25.665980321706098,85.25730190291371,-93.7658982096222,3.325035588379686,50.68665940412892,4G
Gardanibagh,25.418694618008804,85.10660736266003,-98.35828094867924,5.646174646040814,55.14730723501431,4G
Pataliputra,25.51546853437537,85.19503272464011,-84.68953819357878,4.5352428084796745,71.44437156751053,4G
Ashok Rajpath,25.518389881167472,85.1822376998471,-83.95408016655661,19.305544296703737,27.260324793905696,5G
Pataliputra,25.50146347989293,85.21192858309686,-91.52595765929637,1.4124054318035577,187.65604907887175,4G
Kankarbagh,25.63167254250793,84.9922504202851,-95.28197377362012,2.024600721830933,113.52411912465014,4G
Bankipore,25.729787986011047,85.02829633860858,-95.87574093531607,5.720426032791872,70.79948039876209,4G
Exhibition Road,25.45057671513289,85.24310793175735,-86.02712694897554,2.7698534936899333,157.70204016905583,3G
Anandpuri,25.556539833872623,85.05701556439094,-84.10228680012112,19.726974429974945,27.44977793457269,5G
Kankarbagh,25.70061128511436,85.13641036090395,-97.06258766678008,52.78231609127817,24.54057829477067,5G
Kankarbagh,25.6661954498494,85.00947668103962,-86.81266822076344,7.105216586623584,63.06225662267912,4G
Anandpuri,25.494676778631955,85.14838039308644,-87.32357382819227,2.5679050361956817,145.32617725258598,3G
Boring Canal Road,25.71691309621733,85.2219172240491,-90.83376625027708,3.437132718382552,91.05391809991204,4G
Patliputra Colony,25.54766954717177,85.21448967535441,-93.48045334962232,5.873533749438495,61.50422459287376,4G
Boring Canal Road,25.707634488944137,85.09441979341594,-91.7281752569791,3.705269907717034,85.37614094890213,4G
Anandpuri,25.69360510211826,85.2803886774429,-82.76963871123077,6.367879842717919,66.66839190582814,4G
S.K. Puri,25.476030771780984,85.11471307435609,-84.50633822974788,97.8470499225267,31.29217455392665,5G
Pataliputra,25.55091425205456,85.25704760268944,-101.92704695909065,11.625419778396449,29.30913549907133,5G
Anandpuri,25.62536322712672,85.01772502217476,-90.6091919139766,9.746723628317262,76.94904372250602,4G
Anandpuri,25.681000508337835,85.0449782460909,-92.5627345468311,5.816062746534231,89.16450462194332,4G
Boring Road,25.647312965091043,85.19728939127383,-91.75879980374324,2.8722511430802693,152.01602230243958,4G
Phulwari Sharif,25.657449551595352,85.2025894714909,-97.9771160143802,52.08300536488901,44.99757622410685,5G
Rajendra Nagar,25.669904482591104,85.2141726569922,-88.87950399032145,5.269756116963794,55.55174615119298,4G
Gardanibagh,25.64634303411703,84.98657915178828,-97.818723982395,3.0746908890431395,81.13706381887388,4G
Boring Canal Road,25.643588670200188,85.09435626688636,-89.72659822538748,1.8448915800617585,139.80871782362308,4G
Gandhi Maidan,25.67986435883692,85.00512135335526,-86.49785351770454,96.05195707081322,37.93090374122186,5G
Bailey Road,25.752157327719388,85.0630521554079,-93.04395336381305,87.1988993535198,29.79931178849844,5G
Patliputra Colony,25.66331605814428,84.99421519561855,-87.67287291748654,1.2498396214812668,102.66767626088723,4G
Ashok Rajpath,25.616306252262294,85.17189021990549,-91.63899482614218,1.0206911929454,162.61740737938948,4G
Kankarbagh,25.50676834983256,85.08435985889145,-89.91181537273164,86.72848667703704,20.317580271476025,5G
Rajendra Nagar,25.709475317031888,85.08466159935118,-86.23358187907718,2.6649974019719327,185.07784903326603,3G
Phulwari Sharif,25.60653512586971,85.22724102658569,-90.0432386022415,47.71789783038694,41.33267560877445,5G
Gandhi Maidan,25.58573410549613,85.2697407212496,-87.50827092075214,2.7173441098589923,111.7475898876493,4G
Anandpuri,25.476294899851005,85.12258182072712,-82.75868963710921,2.9281082602629787,109.55744476626012,4G
Boring Canal Road,25.630319167319477,85.21612397443138,-89.6419117969574,2.8822711697008945,186.7477023495973,4G
Pataliputra,25.56032596185853,84.99652507911226,-89.73118618915916,3.33877117362036,57.425871212855874,4G
Bailey Road,25.74043028674969,85.23692223408187,-87.82845165323963,58.72018444311405,22.95582210321517,5G
Rajendra Nagar,25.561740033159083,85.09409820572874,-84.1457362198433,1.3341113389375714,199.2830825444697,3G
Gandhi Maidan,25.54455841167109,85.25291473937293,-98.5673715905352,44.89878956767748,21.47467499931176,5G
Bankipore,25.64068463701715,84.98631795412777,-102.53306414571696,70.36724804245961,43.89420215637468,5G
Kidwaipuri,25.54357056166858,85.1414048611407,-90.86139473931313,9.37710989985454,99.65818694667392,4G
Rajendra Nagar,25.478687478257605,85.16169646054213,-86.02817147818814,4.55045484201748,51.73995999341751,4G
Exhibition Road,25.628508253582947,85.28599094750226,-100.03840912757724,49.66892212928872,29.158822458138857,5G
S.K. Puri,25.573980972345083,85.17677900659233,-90.00468470476486,7.157584346603837,57.42008482431077,4G
Bankipore,25.753440743160372,85.14953396124412,-80.23511311011234,2.92574098800362,158.9470803093247,4G
Fraser Road,25.68953768519061,84.9975949315967,-83.68861966080685,1.063240076474928,125.8500567699594,3G
Gandhi Maidan,25.433068782989142,85.12721774737066,-89.25203916110134,1.782184488296441,107.99824827967548,4G
Patliputra Colony,25.66635238726946,85.11799750157527,-90.1770932793786,4.493541476230798,69.25253396018084,4G
Kumhrar,25.606460199973803,85.05219171651039,-85.61208600799404,1.6390429036149516,116.35550384138182,4G
